Accession#,Reads,DescriptionDepth,Description,Library,Barcode Label,Barcode,Sample,Depth,Taxonomy,Kingdom,Phyllum,Class,Order,Family,Genus,Species,Proportion of Reads
KT168321.2,2,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Mammalia;Perissodactyla;Equidae;Haringtonhippus;Haringtonhippus francisci,Eukaryota,Chordata,Mammalia,Perissodactyla,Equidae,Haringtonhippus,Haringtonhippus francisci,0.012195122
KJ868096.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Mammalia;Diprotodontia;Phalangeridae;Ailurops;Ailurops ursinus,Eukaryota,Chordata,Mammalia,Diprotodontia,Phalangeridae,Ailurops,Ailurops ursinus,0.006097561
KJ142217.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Aves;Psittaciformes;Psittacidae;Psittacara;Psittacara finschi,Eukaryota,Chordata,Aves,Psittaciformes,Psittacidae,Psittacara,Psittacara finschi,0.006097561
KF993036.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Lepidosauria;Squamata;Typhlopidae;Anilios;Anilios wiedii,Eukaryota,Chordata,Lepidosauria,Squamata,Typhlopidae,Anilios,Anilios wiedii,0.006097561
KF993010.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Lepidosauria;Squamata;Typhlopidae;Anilios;Anilios kimberleyensis,Eukaryota,Chordata,Lepidosauria,Squamata,Typhlopidae,Anilios,Anilios kimberleyensis,0.006097561
KF041184.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Aves;Charadriiformes;Scolopacidae;Calidris;Calidris bairdii,Eukaryota,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,Calidris bairdii,0.006097561
KC621321.1,2,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Lepidosauria;Squamata;Xantusiidae;Lepidophyma;Lepidophyma sylvaticum,Eukaryota,Chordata,Lepidosauria,Squamata,Xantusiidae,Lepidophyma,Lepidophyma sylvaticum,0.012195122
KC520767.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Phyllomedusa;Phyllomedusa aff. hypochondrialis DPB-2013,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Phyllomedusa,Phyllomedusa aff. hypochondrialis DPB-2013,0.006097561
HQ711552.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton fuzhongensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton fuzhongensis,0.006097561
HM114377.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Actinopteri;Siluriformes;Callichthyidae;Callichthys;Callichthys callichthys,Eukaryota,Chordata,Actinopteri,Siluriformes,Callichthyidae,Callichthys,Callichthys callichthys,0.006097561
GQ469267.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Lepidosauria;Squamata;Leptotyphlopidae;Leptotyphlops;Leptotyphlops scutifrons,Eukaryota,Chordata,Lepidosauria,Squamata,Leptotyphlopidae,Leptotyphlops,Leptotyphlops scutifrons,0.006097561
FJ938043.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton caudopunctatus,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton caudopunctatus,0.006097561
EF470272.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Amphibia;Anura;Leptodactylidae;Engystomops;Engystomops petersi,Eukaryota,Chordata,Amphibia,Anura,Leptodactylidae,Engystomops,Engystomops petersi,0.006097561
DQ852162.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Mammalia;Artiodactyla;Bovidae;Ovis;Ovis aries,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Ovis,Ovis aries,0.006097561
AY488238.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Aves;Passeriformes;Meliphagidae;Pycnopygius;Pycnopygius stictocephalus,Eukaryota,Chordata,Aves,Passeriformes,Meliphagidae,Pycnopygius,Pycnopygius stictocephalus,0.006097561
AY427021.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Mammalia;Rodentia;Bathyergidae;Fukomys;Fukomys amatus,Eukaryota,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys,Fukomys amatus,0.006097561
AP009198.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Actinopteri;Syngnathiformes;Centriscidae;Aeoliscus;Aeoliscus strigatus,Eukaryota,Chordata,Actinopteri,Syngnathiformes,Centriscidae,Aeoliscus,Aeoliscus strigatus,0.006097561
AP006031.1,2,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Actinopteri;;Siganidae;Siganus;Siganus unimaculatus,Eukaryota,Chordata,Actinopteri,,Siganidae,Siganus,Siganus unimaculatus,0.012195122
AP006024.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Actinopteri;Perciformes;Trachinidae;Trachinus;Trachinus draco,Eukaryota,Chordata,Actinopteri,Perciformes,Trachinidae,Trachinus,Trachinus draco,0.006097561
AB049983.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Actinopteri;Anguilliformes;Chlopsidae;Kaupichthys;Kaupichthys hyoproroides,Eukaryota,Chordata,Actinopteri,Anguilliformes,Chlopsidae,Kaupichthys,Kaupichthys hyoproroides,0.006097561
AY395815.1,1,"Site 13, Open Ocean (210m)","Site 13, Open Ocean",,Seq5.5,Barcode05,13.2,210,Eukaryota;Chordata;Mammalia;Chiroptera;Phyllostomidae;Lionycteris;Lionycteris spurrelli,Eukaryota,Chordata,Mammalia,Chiroptera,Phyllostomidae,Lionycteris,Lionycteris spurrelli,0.006097561
XR_003433956.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Mammalia;Artiodactyla;Delphinidae;Lagenorhynchus;Lagenorhynchus obliquidens,Eukaryota,Chordata,Mammalia,Artiodactyla,Delphinidae,Lagenorhynchus,Lagenorhynchus obliquidens,0.011049724
AP017955.1,4,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.022099448
AY218008.1,6,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Emoia;Emoia jakati,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Emoia,Emoia jakati,0.033149171
JN830877.1,9,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Dryophytes;Dryophytes arenicolor,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryophytes,Dryophytes arenicolor,0.049723757
AY649122.1,6,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Hakaria;Hakaria simonyi,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Hakaria,Hakaria simonyi,0.033149171
FJ598860.1,6,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Arthropoda;Insecta;Coleoptera;Chrysomelidae;Leptomona;Leptomona russica,Eukaryota,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Leptomona,Leptomona russica,0.033149171
LC145988.1,9,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Ceratoscopelus;Ceratoscopelus sp. CBMZF14798,Eukaryota,Chordata,Actinopteri,Myctophiformes,Myctophidae,Ceratoscopelus,Ceratoscopelus sp. CBMZF14798,0.049723757
AB974650.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Selenanthias;Selenanthias analis,Eukaryota,Chordata,Actinopteri,Perciformes,Serranidae,Selenanthias,Selenanthias analis,0.011049724
AY218023.1,3,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Typhlacontias;Typhlacontias brevipes,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Typhlacontias,Typhlacontias brevipes,0.016574586
AF499280.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Homalopsidae;Myrrophis;Myrrophis chinensis,Eukaryota,Chordata,Lepidosauria,Squamata,Homalopsidae,Myrrophis,Myrrophis chinensis,0.005524862
GU989085.1,8,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Hyla;Hyla wrightorum,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla wrightorum,0.044198895
LC492430.1,4,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Actinopteri;Scombriformes;Bramidae;Brama;Brama dussumieri,Eukaryota,Chordata,Actinopteri,Scombriformes,Bramidae,Brama,Brama dussumieri,0.022099448
KJ530565.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Mammalia;Rodentia;Muridae;Rattus;Rattus norvegicus,Eukaryota,Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,0.011049724
KR478002.1,3,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Rineloricaria;Rineloricaria sp. Corantijn,Eukaryota,Chordata,Actinopteri,Siluriformes,Loricariidae,Rineloricaria,Rineloricaria sp. Corantijn,0.016574586
MF186307.1,3,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Craugastoridae;Microkayla;Microkayla katantika,Eukaryota,Chordata,Amphibia,Anura,Craugastoridae,Microkayla,Microkayla katantika,0.016574586
AY915973.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius nebulosus,Eukaryota,Chordata,Amphibia,Caudata,Hynobiidae,Hynobius,Hynobius nebulosus,0.011049724
AP004433.1,4,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Actinopteri;Zeiformes;Parazenidae;Parazen;Parazen pacificus,Eukaryota,Chordata,Actinopteri,Zeiformes,Parazenidae,Parazen,Parazen pacificus,0.022099448
AY147885.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Chondrichthyes;;Pristiophoridae;Pristiophorus;Pristiophorus nudipinnis,Eukaryota,Chordata,Chondrichthyes,,Pristiophoridae,Pristiophorus,Pristiophorus nudipinnis,0.005524862
JN117724.1,4,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Plestiodon;Plestiodon chinensis,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Plestiodon,Plestiodon chinensis,0.022099448
AF386482.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Aves;Passeriformes;Pycnonotidae;Alophoixus;Alophoixus ochraceus,Eukaryota,Chordata,Aves,Passeriformes,Pycnonotidae,Alophoixus,Alophoixus ochraceus,0.011049724
AF505870.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Actinopteri;Centrarchiformes;Percichthyidae;Gadopsis;Gadopsis marmoratus,Eukaryota,Chordata,Actinopteri,Centrarchiformes,Percichthyidae,Gadopsis,Gadopsis marmoratus,0.011049724
AH005469.2,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Varanidae;Varanus;Varanus brevicauda,Eukaryota,Chordata,Lepidosauria,Squamata,Varanidae,Varanus,Varanus brevicauda,0.005524862
AY218030.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Scelotes;Scelotes anguineus,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Scelotes,Scelotes anguineus,0.005524862
JQ282801.1,3,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Aves;Falconiformes;Falconidae;Falco;Falco peregrinus,Eukaryota,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco peregrinus,0.016574586
U71232.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Caudata;Plethodontidae;Eurycea;Eurycea wilderae,Eukaryota,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea wilderae,0.005524862
AY218035.1,3,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Scelotes;Scelotes caffer,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Scelotes,Scelotes caffer,0.016574586
AY178631.1,4,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Mammalia;Perissodactyla;Rhinocerotidae;Coelodonta;Coelodonta antiquitatis,Eukaryota,Chordata,Mammalia,Perissodactyla,Rhinocerotidae,Coelodonta,Coelodonta antiquitatis,0.022099448
MH000152.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Phrynosomatidae;Holbrookia;Holbrookia lacerata,Eukaryota,Chordata,Lepidosauria,Squamata,Phrynosomatidae,Holbrookia,Holbrookia lacerata,0.011049724
HQ711551.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton fuzhongensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,Paramesotriton fuzhongensis,0.011049724
JN830874.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Dryophytes;Dryophytes arenicolor,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryophytes,Dryophytes arenicolor,0.011049724
AY819368.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Hyla;Hyla wrightorum,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Hyla,Hyla wrightorum,0.011049724
AY391139.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Paracontias;Paracontias holomelas,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Paracontias,Paracontias holomelas,0.011049724
U83764.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Aves;Coraciiformes;Coraciidae;Coracias;Coracias caudatus,Eukaryota,Chordata,Aves,Coraciiformes,Coraciidae,Coracias,Coracias caudatus,0.005524862
MH377824.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Hippoglossina;Hippoglossina oblonga,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Hippoglossina,Hippoglossina oblonga,0.011049724
LC327216.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Dasyatidae;Telatrygon;Telatrygon acutirostra,Eukaryota,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Telatrygon,Telatrygon acutirostra,0.011049724
LC049732.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Myersina;Myersina filifer,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Myersina,Myersina filifer,0.011049724
KY008801.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Leptotyphlopidae;Tetracheilostoma;Tetracheilostoma sp. SBH-2017f,Eukaryota,Chordata,Lepidosauria,Squamata,Leptotyphlopidae,Tetracheilostoma,Tetracheilostoma sp. SBH-2017f,0.005524862
KJ749825.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Aves;Struthioniformes;Aepyornithidae;Mullerornis;Mullerornis agilis,Eukaryota,Chordata,Aves,Struthioniformes,Aepyornithidae,Mullerornis,Mullerornis agilis,0.005524862
JN830876.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Dryophytes;Dryophytes arenicolor,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryophytes,Dryophytes arenicolor,0.005524862
JN830875.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Dryophytes;Dryophytes arenicolor,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryophytes,Dryophytes arenicolor,0.005524862
HM180294.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Gekkonidae;Hemidactylus;Hemidactylus eniangii,Eukaryota,Chordata,Lepidosauria,Squamata,Gekkonidae,Hemidactylus,Hemidactylus eniangii,0.005524862
HM180288.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Gekkonidae;Hemidactylus;Hemidactylus eniangii,Eukaryota,Chordata,Lepidosauria,Squamata,Gekkonidae,Hemidactylus,Hemidactylus eniangii,0.011049724
GU989091.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Dryophytes;Dryophytes arenicolor,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryophytes,Dryophytes arenicolor,0.005524862
GU989087.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Dryophytes;Dryophytes arenicolor,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryophytes,Dryophytes arenicolor,0.005524862
EU880328.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Laotriton;Laotriton laoensis,Eukaryota,Chordata,Amphibia,Caudata,Salamandridae,Laotriton,Laotriton laoensis,0.005524862
EF566959.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Dryophytes;Dryophytes arenicolor,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Dryophytes,Dryophytes arenicolor,0.005524862
EF472012.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Hylidae;Pseudacris;Pseudacris brachyphona,Eukaryota,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris brachyphona,0.005524862
DQ915289.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Glaphyromorphus;Glaphyromorphus fuscicaudis,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Glaphyromorphus,Glaphyromorphus fuscicaudis,0.005524862
DQ645659.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Actinopteri;Anguilliformes;Muraenesocidae;Cynoponticus;Cynoponticus ferox,Eukaryota,Chordata,Actinopteri,Anguilliformes,Muraenesocidae,Cynoponticus,Cynoponticus ferox,0.005524862
AY649110.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Anguidae;Elgaria;Elgaria multicarinata,Eukaryota,Chordata,Lepidosauria,Squamata,Anguidae,Elgaria,Elgaria multicarinata,0.005524862
AY313702.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Amphibia;Anura;Dicroglossidae;Limnonectes;Limnonectes leytensis,Eukaryota,Chordata,Amphibia,Anura,Dicroglossidae,Limnonectes,Limnonectes leytensis,0.005524862
AY218031.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.6,Barcode06,16.2,400,Eukaryota;Chordata;Lepidosauria;Squamata;Scincidae;Scelotes;Scelotes mirus,Eukaryota,Chordata,Lepidosauria,Squamata,Scincidae,Scelotes,Scelotes mirus,0.005524862
AB972067.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.9,Barcode09,16.3,400,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Molidae;Ranzania;Ranzania laevis,Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Ranzania,Ranzania laevis,0.011049724
AP006047.1,3,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.9,Barcode09,16.3,400,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Molidae;Ranzania;Ranzania laevis,Eukaryota,Chordata,Actinopteri,Tetraodontiformes,Molidae,Ranzania,Ranzania laevis,0.016574586
AP017955.1,1,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.9,Barcode09,16.3,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.005524862
AP011561.1,6,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.9,Barcode09,16.3,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.033149171
AF055609.1,3,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.9,Barcode09,16.3,400,Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus guttatus,Eukaryota,Chordata,Actinopteri,Acanthuriformes,Acanthuridae,Acanthurus,Acanthurus guttatus,0.016574586
AP017956.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.9,Barcode09,16.3,400,Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Encrasicholina;Encrasicholina punctifer,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Encrasicholina,Encrasicholina punctifer,0.011049724
JN690755.1,2,"Site 16, OMZ Compression (400m)","Site 16, OMZ Compression",,Seq5.9,Barcode09,16.3,400,Eukaryota;Chordata;Amphibia;Anura;Bufonidae;Rhinella;Rhinella castaneotica,Eukaryota,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella castaneotica,0.011049724
